t_before	s_before	e_before	i_before	r_before	seg_before	t_after	s_after	e_after	i_after	r_after	seg_after	selected
18.0	99997.0	1.0	0.0	2.0	nan	22.0	99995.0	1.0	2.0	2.0	nan	V
18.0	99999.0	0.0	1.0	0.0	nan	22.0	99997.0	0.0	3.0	0.0	nan	X
18.0	99998.0	0.0	2.0	0.0	nan	22.0	99997.0	1.0	0.0	2.0	nan	X
18.0	99997.0	1.0	1.0	1.0	nan	22.0	99996.0	2.0	0.0	2.0	nan	V
18.0	99995.0	4.0	1.0	0.0	nan	22.0	99989.0	2.0	3.0	6.0	nan	V
18.0	99997.0	1.0	1.0	1.0	nan	22.0	99992.0	2.0	4.0	2.0	nan	V
18.0	99995.0	4.0	1.0	0.0	nan	22.0	99990.0	2.0	1.0	7.0	nan	V
18.0	99998.0	1.0	1.0	0.0	nan	22.0	99998.0	0.0	1.0	1.0	nan	V
18.0	99998.0	1.0	1.0	0.0	nan	22.0	99984.0	5.0	9.0	2.0	nan	X
18.0	99995.0	1.0	3.0	1.0	nan	22.0	99982.0	8.0	8.0	2.0	nan	V
18.0	99997.0	2.0	1.0	0.0	nan	22.0	99995.0	2.0	0.0	3.0	nan	V
18.0	99998.0	0.0	2.0	0.0	nan	22.0	99988.0	3.0	8.0	1.0	nan	V
18.0	99997.0	2.0	1.0	0.0	nan	22.0	99994.0	2.0	2.0	2.0	nan	X
18.0	99998.0	0.0	1.0	1.0	nan	22.0	99998.0	0.0	0.0	2.0	nan	X
18.0	99997.0	2.0	1.0	0.0	nan	22.0	99988.0	7.0	3.0	2.0	nan	V
18.0	99997.0	0.0	2.0	1.0	nan	22.0	99988.0	5.0	5.0	2.0	nan	V
18.0	99997.0	1.0	2.0	0.0	nan	22.0	99991.0	4.0	3.0	2.0	nan	V
18.0	99999.0	0.0	1.0	0.0	nan	22.0	99996.0	1.0	2.0	1.0	nan	X
18.0	99996.0	2.0	1.0	1.0	nan	22.0	99987.0	3.0	6.0	4.0	nan	V
18.0	99998.0	0.0	1.0	1.0	nan	22.0	99998.0	0.0	0.0	2.0	nan	X
18.0	99996.0	2.0	2.0	0.0	nan	22.0	99991.0	3.0	2.0	4.0	nan	V
18.0	99999.0	0.0	1.0	0.0	nan	22.0	99999.0	0.0	0.0	1.0	nan	X
18.0	99999.0	0.0	1.0	0.0	nan	22.0	99999.0	0.0	0.0	1.0	nan	X
18.0	99999.0	0.0	1.0	0.0	nan	22.0	99994.0	3.0	1.0	2.0	nan	V
18.0	99998.0	1.0	0.0	1.0	nan	22.0	99997.0	1.0	1.0	1.0	nan	X
18.0	99998.0	1.0	0.0	1.0	nan	22.0	99996.0	1.0	2.0	1.0	nan	X
18.0	99998.0	0.0	1.0	1.0	nan	22.0	99994.0	1.0	3.0	2.0	nan	V
18.0	99998.0	1.0	1.0	0.0	nan	22.0	99996.0	2.0	1.0	1.0	nan	V
18.0	99999.0	0.0	1.0	0.0	nan	22.0	99998.0	0.0	0.0	2.0	nan	X
18.0	99999.0	0.0	1.0	0.0	nan	22.0	99999.0	0.0	0.0	1.0	nan	X
18.0	99997.0	1.0	1.0	1.0	nan	22.0	99997.0	0.0	0.0	3.0	nan	X
18.0	99997.0	2.0	1.0	0.0	nan	22.0	99993.0	1.0	2.0	4.0	nan	V
18.0	99998.0	1.0	0.0	1.0	nan	22.0	99997.0	1.0	1.0	1.0	nan	V
18.0	99998.0	1.0	0.0	1.0	nan	22.0	99994.0	3.0	2.0	1.0	nan	X
18.0	99998.0	1.0	0.0	1.0	nan	22.0	99998.0	0.0	1.0	1.0	nan	V
18.0	99998.0	1.0	0.0	1.0	nan	22.0	99998.0	0.0	0.0	2.0	nan	X
18.0	99998.0	0.0	2.0	0.0	nan	22.0	99995.0	2.0	2.0	1.0	nan	V
18.0	99998.0	0.0	2.0	0.0	nan	22.0	99996.0	0.0	1.0	3.0	nan	X
18.0	99999.0	0.0	1.0	0.0	nan	22.0	99993.0	4.0	1.0	2.0	nan	V
18.0	99998.0	1.0	0.0	1.0	nan	22.0	99997.0	1.0	1.0	1.0	nan	V
18.0	99998.0	1.0	0.0	1.0	nan	22.0	99995.0	1.0	3.0	1.0	nan	V
18.0	99998.0	1.0	0.0	1.0	nan	22.0	99998.0	0.0	1.0	1.0	nan	V
18.0	99998.0	1.0	0.0	1.0	nan	22.0	99996.0	1.0	1.0	2.0	nan	X
18.0	99999.0	0.0	1.0	0.0	nan	22.0	99999.0	0.0	0.0	1.0	nan	X
18.0	99997.0	1.0	2.0	0.0	nan	22.0	99995.0	1.0	2.0	2.0	nan	V
18.0	99998.0	1.0	1.0	0.0	nan	22.0	99996.0	0.0	2.0	2.0	nan	X
18.0	99998.0	1.0	1.0	0.0	nan	22.0	99994.0	2.0	1.0	3.0	nan	X
18.0	99998.0	1.0	1.0	0.0	nan	22.0	99994.0	2.0	4.0	0.0	nan	V
18.0	99998.0	1.0	1.0	0.0	nan	22.0	99997.0	1.0	0.0	2.0	nan	V
18.0	99998.0	1.0	1.0	0.0	nan	22.0	99995.0	1.0	2.0	2.0	nan	V
18.0	99998.0	1.0	1.0	0.0	nan	22.0	99997.0	0.0	2.0	1.0	nan	V
18.0	99998.0	1.0	1.0	0.0	nan	22.0	99997.0	0.0	1.0	2.0	nan	V
18.0	99998.0	1.0	1.0	0.0	nan	22.0	99994.0	2.0	2.0	2.0	nan	X
18.0	99998.0	0.0	1.0	1.0	nan	22.0	99998.0	0.0	0.0	2.0	nan	X
18.0	99998.0	0.0	1.0	1.0	nan	22.0	99996.0	1.0	1.0	2.0	nan	V
18.0	99998.0	1.0	0.0	1.0	nan	22.0	99998.0	0.0	1.0	1.0	nan	V
18.0	99993.0	4.0	2.0	1.0	nan	22.0	99983.0	4.0	6.0	7.0	nan	V
18.0	99998.0	1.0	1.0	0.0	nan	22.0	99997.0	1.0	2.0	0.0	nan	X
18.0	99997.0	2.0	1.0	0.0	nan	22.0	99996.0	1.0	1.0	2.0	nan	V
18.0	99998.0	1.0	1.0	0.0	nan	22.0	99996.0	0.0	3.0	1.0	nan	V
18.0	99998.0	1.0	1.0	0.0	nan	22.0	99993.0	3.0	1.0	3.0	nan	V
18.0	99998.0	1.0	0.0	1.0	nan	22.0	99996.0	2.0	1.0	1.0	nan	V
18.0	99998.0	1.0	1.0	0.0	nan	22.0	99998.0	0.0	0.0	2.0	nan	X
18.0	99996.0	3.0	1.0	0.0	nan	22.0	99995.0	1.0	1.0	3.0	nan	V
18.0	99996.0	3.0	1.0	0.0	nan	22.0	99990.0	5.0	4.0	1.0	nan	V
18.0	99996.0	3.0	1.0	0.0	nan	22.0	99994.0	1.0	3.0	2.0	nan	V
18.0	99998.0	0.0	2.0	0.0	nan	22.0	99998.0	0.0	0.0	2.0	nan	X
18.0	99998.0	1.0	0.0	1.0	nan	22.0	99998.0	0.0	0.0	2.0	nan	X
18.0	99997.0	2.0	0.0	1.0	nan	22.0	99994.0	2.0	1.0	3.0	nan	V
18.0	99998.0	1.0	1.0	0.0	nan	22.0	99991.0	5.0	3.0	1.0	nan	X
18.0	99998.0	1.0	1.0	0.0	nan	22.0	99992.0	5.0	1.0	2.0	nan	X
18.0	99999.0	0.0	1.0	0.0	nan	22.0	99997.0	1.0	1.0	1.0	nan	V
18.0	99999.0	0.0	1.0	0.0	nan	22.0	99998.0	0.0	1.0	1.0	nan	V
18.0	99999.0	0.0	1.0	0.0	nan	22.0	99996.0	0.0	3.0	1.0	nan	X
18.0	99999.0	0.0	1.0	0.0	nan	22.0	99997.0	2.0	1.0	0.0	nan	X
18.0	99999.0	0.0	1.0	0.0	nan	22.0	99998.0	0.0	0.0	2.0	nan	X
18.0	99992.0	5.0	2.0	1.0	nan	22.0	99980.0	5.0	6.0	9.0	nan	X
18.0	99992.0	5.0	2.0	1.0	nan	22.0	99977.0	12.0	5.0	6.0	nan	V
18.0	99992.0	5.0	2.0	1.0	nan	22.0	99974.0	4.0	13.0	9.0	nan	V
18.0	99995.0	3.0	2.0	0.0	nan	22.0	99982.0	8.0	6.0	4.0	nan	X
18.0	99995.0	3.0	2.0	0.0	nan	22.0	99990.0	4.0	1.0	5.0	nan	V
18.0	99995.0	3.0	2.0	0.0	nan	22.0	99981.0	6.0	9.0	4.0	nan	V
18.0	99995.0	3.0	2.0	0.0	nan	22.0	99984.0	4.0	6.0	6.0	nan	V
18.0	99997.0	1.0	1.0	1.0	nan	22.0	99994.0	1.0	0.0	5.0	nan	V
18.0	99999.0	0.0	1.0	0.0	nan	22.0	99998.0	1.0	0.0	1.0	nan	X
18.0	99997.0	0.0	1.0	2.0	nan	22.0	99995.0	1.0	2.0	2.0	nan	V
18.0	99997.0	0.0	1.0	2.0	nan	22.0	99995.0	0.0	1.0	4.0	nan	V
18.0	99997.0	0.0	1.0	2.0	nan	22.0	99992.0	1.0	3.0	4.0	nan	V
18.0	99996.0	3.0	1.0	0.0	nan	22.0	99993.0	1.0	2.0	4.0	nan	X
18.0	99998.0	1.0	1.0	0.0	nan	22.0	99991.0	5.0	3.0	1.0	nan	X
18.0	99998.0	1.0	1.0	0.0	nan	22.0	99998.0	0.0	1.0	1.0	nan	V
18.0	99998.0	1.0	1.0	0.0	nan	22.0	99997.0	1.0	1.0	1.0	nan	V
18.0	99998.0	1.0	1.0	0.0	nan	22.0	99996.0	1.0	0.0	3.0	nan	V
18.0	99999.0	0.0	1.0	0.0	nan	22.0	99996.0	2.0	1.0	1.0	nan	V
18.0	99999.0	0.0	1.0	0.0	nan	22.0	99996.0	0.0	1.0	3.0	nan	X
18.0	99999.0	0.0	1.0	0.0	nan	22.0	99999.0	0.0	0.0	1.0	nan	X
18.0	99998.0	1.0	1.0	0.0	nan	22.0	99996.0	2.0	2.0	0.0	nan	X
18.0	99998.0	1.0	1.0	0.0	nan	22.0	99997.0	1.0	2.0	0.0	nan	X
18.0	99997.0	1.0	2.0	0.0	nan	22.0	99994.0	1.0	2.0	3.0	nan	V
18.0	99997.0	1.0	2.0	0.0	nan	22.0	99986.0	5.0	4.0	5.0	nan	V
18.0	99997.0	1.0	2.0	0.0	nan	22.0	99994.0	2.0	1.0	3.0	nan	V
18.0	99999.0	0.0	1.0	0.0	nan	22.0	99997.0	1.0	1.0	1.0	nan	V
18.0	99999.0	0.0	1.0	0.0	nan	22.0	99999.0	0.0	0.0	1.0	nan	X
18.0	99999.0	0.0	1.0	0.0	nan	22.0	99996.0	2.0	1.0	1.0	nan	X
18.0	99997.0	1.0	0.0	2.0	nan	22.0	99997.0	0.0	0.0	3.0	nan	X
18.0	99997.0	1.0	0.0	2.0	nan	22.0	99996.0	1.0	0.0	3.0	nan	V
18.0	99997.0	1.0	0.0	2.0	nan	22.0	99995.0	1.0	2.0	2.0	nan	X
18.0	99999.0	0.0	1.0	0.0	nan	22.0	99998.0	0.0	0.0	2.0	nan	X
18.0	99997.0	1.0	1.0	1.0	nan	22.0	99993.0	3.0	1.0	3.0	nan	X
18.0	99997.0	1.0	1.0	1.0	nan	22.0	99997.0	1.0	0.0	2.0	nan	V
18.0	99995.0	4.0	1.0	0.0	nan	22.0	99987.0	2.0	9.0	2.0	nan	V
18.0	99997.0	1.0	1.0	1.0	nan	22.0	99997.0	0.0	1.0	2.0	nan	V
18.0	99998.0	1.0	1.0	0.0	nan	22.0	99997.0	1.0	1.0	1.0	nan	X
18.0	99998.0	1.0	1.0	0.0	nan	22.0	99997.0	0.0	2.0	1.0	nan	V
18.0	99998.0	1.0	1.0	0.0	nan	22.0	99998.0	1.0	0.0	1.0	nan	X
18.0	99998.0	0.0	2.0	0.0	nan	22.0	99994.0	0.0	2.0	4.0	nan	V
18.0	99998.0	0.0	1.0	1.0	nan	22.0	99998.0	0.0	0.0	2.0	nan	X
18.0	99998.0	0.0	1.0	1.0	nan	22.0	99997.0	1.0	0.0	2.0	nan	V
18.0	99999.0	0.0	1.0	0.0	nan	22.0	99999.0	0.0	0.0	1.0	nan	X
18.0	99999.0	0.0	1.0	0.0	nan	22.0	99999.0	0.0	0.0	1.0	nan	X
18.0	99996.0	2.0	1.0	1.0	nan	22.0	99990.0	2.0	5.0	3.0	nan	X
18.0	99998.0	0.0	1.0	1.0	nan	22.0	99998.0	0.0	0.0	2.0	nan	X
18.0	99996.0	2.0	2.0	0.0	nan	22.0	99994.0	2.0	0.0	4.0	nan	V
18.0	99999.0	0.0	1.0	0.0	nan	22.0	99996.0	2.0	1.0	1.0	nan	X
18.0	99998.0	1.0	0.0	1.0	nan	22.0	99994.0	1.0	4.0	1.0	nan	X
18.0	99999.0	0.0	1.0	0.0	nan	22.0	99997.0	1.0	0.0	2.0	nan	X
18.0	99999.0	0.0	1.0	0.0	nan	22.0	99999.0	0.0	0.0	1.0	nan	X
18.0	99997.0	2.0	1.0	0.0	nan	22.0	99987.0	6.0	6.0	1.0	nan	V
22.0	99996.0	0.0	2.0	2.0	nan	26.0	99989.0	4.0	3.0	4.0	nan	V
22.0	99992.0	4.0	3.0	1.0	nan	26.0	99984.0	5.0	6.0	5.0	nan	V
22.0	99995.0	2.0	1.0	2.0	nan	26.0	99992.0	1.0	2.0	5.0	nan	X
22.0	99994.0	1.0	2.0	3.0	nan	26.0	99990.0	2.0	3.0	5.0	nan	V
22.0	99995.0	3.0	1.0	1.0	nan	26.0	99993.0	1.0	0.0	6.0	nan	V
22.0	99994.0	3.0	2.0	1.0	nan	26.0	99990.0	3.0	1.0	6.0	nan	V
22.0	99996.0	1.0	1.0	2.0	nan	26.0	99995.0	0.0	1.0	4.0	nan	V
22.0	99991.0	4.0	3.0	2.0	nan	26.0	99978.0	6.0	6.0	10.0	nan	V
22.0	99995.0	0.0	3.0	2.0	nan	26.0	99991.0	3.0	1.0	5.0	nan	X
22.0	99992.0	3.0	3.0	2.0	nan	26.0	99981.0	7.0	5.0	7.0	nan	X
22.0	99992.0	4.0	1.0	3.0	nan	26.0	99985.0	4.0	4.0	7.0	nan	V
22.0	99997.0	2.0	1.0	0.0	nan	26.0	99991.0	5.0	2.0	2.0	nan	V
22.0	99991.0	3.0	3.0	3.0	nan	26.0	99986.0	2.0	2.0	10.0	nan	V
22.0	99986.0	6.0	4.0	4.0	nan	26.0	99977.0	2.0	4.0	17.0	nan	X
22.0	99998.0	1.0	0.0	1.0	nan	26.0	99998.0	1.0	0.0	1.0	nan	X
22.0	99997.0	1.0	1.0	1.0	nan	26.0	99997.0	0.0	1.0	2.0	nan	V
22.0	99981.0	7.0	7.0	5.0	nan	26.0	99965.0	8.0	11.0	16.0	nan	V
22.0	99991.0	2.0	5.0	2.0	nan	26.0	99974.0	7.0	10.0	9.0	nan	X
22.0	99998.0	0.0	1.0	1.0	nan	26.0	99993.0	2.0	4.0	1.0	nan	V
22.0	99998.0	1.0	0.0	1.0	nan	26.0	99991.0	3.0	5.0	1.0	nan	V
22.0	99982.0	8.0	7.0	3.0	nan	26.0	99968.0	8.0	10.0	14.0	nan	V
22.0	99993.0	4.0	2.0	1.0	nan	26.0	99987.0	3.0	4.0	6.0	nan	V
22.0	99987.0	4.0	8.0	1.0	nan	26.0	99963.0	11.0	17.0	9.0	nan	V
22.0	99995.0	3.0	1.0	1.0	nan	26.0	99994.0	1.0	1.0	4.0	nan	X
22.0	99997.0	1.0	0.0	2.0	nan	26.0	99996.0	1.0	1.0	2.0	nan	X
22.0	99996.0	1.0	0.0	3.0	nan	26.0	99996.0	1.0	0.0	3.0	nan	V
22.0	99993.0	2.0	2.0	3.0	nan	26.0	99983.0	1.0	6.0	10.0	nan	X
22.0	99981.0	7.0	4.0	8.0	nan	26.0	99961.0	10.0	13.0	16.0	nan	V
22.0	99995.0	0.0	1.0	4.0	nan	26.0	99995.0	0.0	0.0	5.0	nan	X
22.0	99987.0	4.0	3.0	6.0	nan	26.0	99970.0	8.0	10.0	12.0	nan	V
22.0	99988.0	4.0	5.0	3.0	nan	26.0	99975.0	9.0	8.0	8.0	nan	X
22.0	99997.0	1.0	0.0	2.0	nan	26.0	99995.0	2.0	1.0	2.0	nan	X
22.0	99997.0	1.0	0.0	2.0	nan	26.0	99997.0	1.0	0.0	2.0	nan	V
22.0	99992.0	2.0	1.0	5.0	nan	26.0	99991.0	1.0	2.0	6.0	nan	V
22.0	99994.0	2.0	2.0	2.0	nan	26.0	99990.0	4.0	1.0	5.0	nan	V
22.0	99992.0	3.0	3.0	2.0	nan	26.0	99976.0	8.0	6.0	10.0	nan	V
22.0	99988.0	5.0	6.0	1.0	nan	26.0	99972.0	8.0	10.0	10.0	nan	V
22.0	99996.0	1.0	1.0	2.0	nan	26.0	99989.0	2.0	5.0	4.0	nan	X
22.0	99997.0	1.0	1.0	1.0	nan	26.0	99991.0	4.0	1.0	4.0	nan	V
22.0	99997.0	1.0	0.0	2.0	nan	26.0	99995.0	1.0	1.0	3.0	nan	X
22.0	99988.0	4.0	6.0	2.0	nan	26.0	99964.0	10.0	12.0	14.0	nan	V
22.0	99997.0	1.0	1.0	1.0	nan	26.0	99995.0	1.0	2.0	2.0	nan	V
22.0	99998.0	0.0	1.0	1.0	nan	26.0	99992.0	3.0	3.0	2.0	nan	X
22.0	99986.0	5.0	5.0	4.0	nan	26.0	99977.0	3.0	10.0	10.0	nan	V
22.0	99995.0	1.0	2.0	2.0	nan	26.0	99988.0	4.0	4.0	4.0	nan	V
22.0	99996.0	2.0	0.0	2.0	nan	26.0	99995.0	1.0	1.0	3.0	nan	X
22.0	99989.0	2.0	3.0	6.0	nan	26.0	99974.0	6.0	11.0	9.0	nan	V
22.0	99992.0	2.0	4.0	2.0	nan	26.0	99992.0	0.0	0.0	8.0	nan	X
22.0	99990.0	2.0	1.0	7.0	nan	26.0	99987.0	2.0	1.0	10.0	nan	V
22.0	99998.0	0.0	1.0	1.0	nan	26.0	99994.0	3.0	2.0	1.0	nan	V
22.0	99982.0	8.0	8.0	2.0	nan	26.0	99951.0	16.0	22.0	11.0	nan	V
22.0	99995.0	2.0	0.0	3.0	nan	26.0	99994.0	0.0	3.0	3.0	nan	V
22.0	99988.0	3.0	8.0	1.0	nan	26.0	99970.0	7.0	9.0	14.0	nan	V
22.0	99988.0	7.0	3.0	2.0	nan	26.0	99965.0	11.0	12.0	12.0	nan	V
22.0	99988.0	5.0	5.0	2.0	nan	26.0	99967.0	12.0	15.0	6.0	nan	V
22.0	99991.0	4.0	3.0	2.0	nan	26.0	99985.0	3.0	4.0	8.0	nan	V
22.0	99987.0	3.0	6.0	4.0	nan	26.0	99973.0	6.0	7.0	14.0	nan	V
22.0	99991.0	3.0	2.0	4.0	nan	26.0	99990.0	0.0	2.0	8.0	nan	X
22.0	99994.0	3.0	1.0	2.0	nan	26.0	99991.0	3.0	1.0	5.0	nan	X
22.0	99994.0	1.0	3.0	2.0	nan	26.0	99990.0	1.0	2.0	7.0	nan	V
22.0	99996.0	2.0	1.0	1.0	nan	26.0	99994.0	2.0	3.0	1.0	nan	V
22.0	99993.0	1.0	2.0	4.0	nan	26.0	99993.0	0.0	1.0	6.0	nan	X
22.0	99997.0	1.0	1.0	1.0	nan	26.0	99994.0	1.0	3.0	2.0	nan	X
22.0	99998.0	0.0	1.0	1.0	nan	26.0	99995.0	0.0	3.0	2.0	nan	X
22.0	99995.0	2.0	2.0	1.0	nan	26.0	99981.0	7.0	7.0	5.0	nan	X
22.0	99993.0	4.0	1.0	2.0	nan	26.0	99991.0	3.0	1.0	5.0	nan	V
22.0	99997.0	1.0	1.0	1.0	nan	26.0	99996.0	1.0	1.0	2.0	nan	V
22.0	99995.0	1.0	3.0	1.0	nan	26.0	99986.0	4.0	5.0	5.0	nan	X
22.0	99998.0	0.0	1.0	1.0	nan	26.0	99998.0	0.0	0.0	2.0	nan	X
22.0	99995.0	1.0	2.0	2.0	nan	26.0	99991.0	0.0	4.0	5.0	nan	V
22.0	99994.0	2.0	4.0	0.0	nan	26.0	99980.0	5.0	5.0	10.0	nan	V
22.0	99997.0	1.0	0.0	2.0	nan	26.0	99997.0	1.0	0.0	2.0	nan	V
22.0	99995.0	1.0	2.0	2.0	nan	26.0	99985.0	6.0	3.0	6.0	nan	V
22.0	99997.0	0.0	2.0	1.0	nan	26.0	99997.0	0.0	0.0	3.0	nan	X
22.0	99997.0	0.0	1.0	2.0	nan	26.0	99993.0	2.0	1.0	4.0	nan	V
22.0	99996.0	1.0	1.0	2.0	nan	26.0	99988.0	2.0	6.0	4.0	nan	V
22.0	99998.0	0.0	1.0	1.0	nan	26.0	99995.0	2.0	1.0	2.0	nan	X
22.0	99983.0	4.0	6.0	7.0	nan	26.0	99966.0	9.0	11.0	14.0	nan	V
22.0	99996.0	1.0	1.0	2.0	nan	26.0	99996.0	0.0	0.0	4.0	nan	X
22.0	99996.0	0.0	3.0	1.0	nan	26.0	99992.0	1.0	2.0	5.0	nan	V
22.0	99993.0	3.0	1.0	3.0	nan	26.0	99982.0	7.0	7.0	4.0	nan	V
22.0	99996.0	2.0	1.0	1.0	nan	26.0	99996.0	0.0	0.0	4.0	nan	X
22.0	99995.0	1.0	1.0	3.0	nan	26.0	99985.0	5.0	4.0	6.0	nan	X
22.0	99990.0	5.0	4.0	1.0	nan	26.0	99977.0	9.0	4.0	10.0	nan	V
22.0	99994.0	1.0	3.0	2.0	nan	26.0	99983.0	5.0	8.0	4.0	nan	V
22.0	99994.0	2.0	1.0	3.0	nan	26.0	99985.0	4.0	5.0	6.0	nan	X
22.0	99997.0	1.0	1.0	1.0	nan	26.0	99996.0	0.0	0.0	4.0	nan	X
22.0	99998.0	0.0	1.0	1.0	nan	26.0	99992.0	4.0	2.0	2.0	nan	X
22.0	99977.0	12.0	5.0	6.0	nan	26.0	99954.0	17.0	15.0	14.0	nan	V
22.0	99974.0	4.0	13.0	9.0	nan	26.0	99949.0	14.0	15.0	22.0	nan	V
22.0	99990.0	4.0	1.0	5.0	nan	26.0	99984.0	3.0	4.0	9.0	nan	X
22.0	99981.0	6.0	9.0	4.0	nan	26.0	99951.0	19.0	14.0	16.0	nan	V
22.0	99984.0	4.0	6.0	6.0	nan	26.0	99972.0	9.0	3.0	16.0	nan	V
22.0	99994.0	1.0	0.0	5.0	nan	26.0	99992.0	1.0	2.0	5.0	nan	V
22.0	99995.0	1.0	2.0	2.0	nan	26.0	99992.0	1.0	3.0	4.0	nan	V
22.0	99995.0	0.0	1.0	4.0	nan	26.0	99992.0	1.0	2.0	5.0	nan	V
22.0	99992.0	1.0	3.0	4.0	nan	26.0	99988.0	0.0	2.0	10.0	nan	X
22.0	99998.0	0.0	1.0	1.0	nan	26.0	99989.0	5.0	4.0	2.0	nan	V
22.0	99997.0	1.0	1.0	1.0	nan	26.0	99991.0	3.0	4.0	2.0	nan	V
22.0	99996.0	1.0	0.0	3.0	nan	26.0	99996.0	0.0	0.0	4.0	nan	X
22.0	99996.0	2.0	1.0	1.0	nan	26.0	99994.0	2.0	1.0	3.0	nan	X
22.0	99994.0	1.0	2.0	3.0	nan	26.0	99990.0	3.0	1.0	6.0	nan	V
22.0	99986.0	5.0	4.0	5.0	nan	26.0	99970.0	5.0	13.0	12.0	nan	X
22.0	99994.0	2.0	1.0	3.0	nan	26.0	99990.0	3.0	2.0	5.0	nan	V
22.0	99997.0	1.0	1.0	1.0	nan	26.0	99994.0	3.0	1.0	2.0	nan	V
22.0	99996.0	1.0	0.0	3.0	nan	26.0	99996.0	0.0	0.0	4.0	nan	X
22.0	99997.0	1.0	0.0	2.0	nan	26.0	99997.0	0.0	0.0	3.0	nan	X
22.0	99987.0	2.0	9.0	2.0	nan	26.0	99962.0	15.0	7.0	16.0	nan	V
22.0	99997.0	0.0	1.0	2.0	nan	26.0	99997.0	0.0	0.0	3.0	nan	X
22.0	99997.0	0.0	2.0	1.0	nan	26.0	99994.0	1.0	3.0	2.0	nan	V
22.0	99994.0	0.0	2.0	4.0	nan	26.0	99992.0	1.0	0.0	7.0	nan	X
22.0	99997.0	1.0	0.0	2.0	nan	26.0	99996.0	0.0	2.0	2.0	nan	X
22.0	99994.0	2.0	0.0	4.0	nan	26.0	99994.0	1.0	0.0	5.0	nan	X
22.0	99987.0	6.0	6.0	1.0	nan	26.0	99977.0	7.0	6.0	10.0	nan	X
22.0	99996.0	0.0	2.0	2.0	nan	26.0	99986.0	6.0	3.0	5.0	nan	X
22.0	99992.0	4.0	3.0	1.0	nan	26.0	99990.0	0.0	1.0	9.0	nan	X
22.0	99994.0	1.0	2.0	3.0	nan	26.0	99991.0	3.0	1.0	5.0	nan	X
22.0	99994.0	1.0	2.0	3.0	nan	26.0	99992.0	1.0	1.0	6.0	nan	X
22.0	99994.0	1.0	2.0	3.0	nan	26.0	99985.0	3.0	6.0	6.0	nan	V
22.0	99995.0	3.0	1.0	1.0	nan	26.0	99985.0	3.0	9.0	3.0	nan	X
22.0	99992.0	3.0	3.0	2.0	nan	26.0	99986.0	2.0	5.0	7.0	nan	V
22.0	99992.0	3.0	3.0	2.0	nan	26.0	99987.0	3.0	5.0	5.0	nan	V
22.0	99997.0	2.0	1.0	0.0	nan	26.0	99995.0	1.0	2.0	2.0	nan	V
22.0	99997.0	2.0	1.0	0.0	nan	26.0	99995.0	1.0	3.0	1.0	nan	V
22.0	99991.0	3.0	3.0	3.0	nan	26.0	99989.0	0.0	4.0	7.0	nan	V
22.0	99991.0	3.0	3.0	3.0	nan	26.0	99983.0	2.0	9.0	6.0	nan	V
22.0	99997.0	1.0	1.0	1.0	nan	26.0	99996.0	1.0	1.0	2.0	nan	V
22.0	99997.0	1.0	1.0	1.0	nan	26.0	99996.0	1.0	1.0	2.0	nan	X
22.0	99981.0	7.0	7.0	5.0	nan	26.0	99964.0	14.0	7.0	15.0	nan	X
22.0	99981.0	7.0	7.0	5.0	nan	26.0	99961.0	10.0	15.0	14.0	nan	X
22.0	99998.0	0.0	1.0	1.0	nan	26.0	99995.0	2.0	0.0	3.0	nan	X
22.0	99998.0	1.0	0.0	1.0	nan	26.0	99997.0	0.0	0.0	3.0	nan	X
22.0	99997.0	1.0	0.0	2.0	nan	26.0	99995.0	2.0	0.0	3.0	nan	V
22.0	99996.0	1.0	0.0	3.0	nan	26.0	99996.0	0.0	0.0	4.0	nan	X
22.0	99996.0	1.0	0.0	3.0	nan	26.0	99996.0	0.0	1.0	3.0	nan	X
22.0	99996.0	1.0	0.0	3.0	nan	26.0	99995.0	1.0	0.0	4.0	nan	V
22.0	99996.0	1.0	0.0	3.0	nan	26.0	99996.0	0.0	0.0	4.0	nan	X
22.0	99987.0	4.0	3.0	6.0	nan	26.0	99977.0	2.0	9.0	12.0	nan	V
22.0	99987.0	4.0	3.0	6.0	nan	26.0	99970.0	7.0	14.0	9.0	nan	V
22.0	99987.0	4.0	3.0	6.0	nan	26.0	99971.0	7.0	10.0	12.0	nan	V
22.0	99987.0	4.0	3.0	6.0	nan	26.0	99972.0	6.0	9.0	13.0	nan	X
22.0	99987.0	4.0	3.0	6.0	nan	26.0	99978.0	6.0	7.0	9.0	nan	V
22.0	99988.0	4.0	5.0	3.0	nan	26.0	99978.0	3.0	8.0	11.0	nan	V
22.0	99994.0	2.0	2.0	2.0	nan	26.0	99985.0	3.0	6.0	6.0	nan	X
22.0	99994.0	2.0	2.0	2.0	nan	26.0	99985.0	2.0	5.0	8.0	nan	V
22.0	99994.0	2.0	2.0	2.0	nan	26.0	99993.0	2.0	0.0	5.0	nan	V
22.0	99997.0	1.0	1.0	1.0	nan	26.0	99991.0	4.0	4.0	1.0	nan	X
22.0	99997.0	1.0	1.0	1.0	nan	26.0	99987.0	6.0	3.0	4.0	nan	V
22.0	99997.0	1.0	1.0	1.0	nan	26.0	99995.0	0.0	2.0	3.0	nan	V
22.0	99998.0	0.0	1.0	1.0	nan	26.0	99998.0	0.0	0.0	2.0	nan	X
